Name EN,Name CN
Bokura no Television Game Kentei - Pikotto! Udedameshi (Japan),我们的电视游戏力检定-皮柯特！身手！
Bokura wa Kaseki Horider (Japan),我们是化石挖掘者
"Bolt (Europe) (En,Fr,De,Es,It,Nl)",超级闪电狗
"Bolt (Europe) (En,Sv,No,Da)",超级闪电狗
Bolt (Japan),超级闪电狗
Bolt (Japan) (Rev 1),超级闪电狗
"Bolt (USA) (En,Fr,Es)",超级闪电狗
"Bolt - Be-Awesome Edition (USA) (En,Fr,Es)",超级闪电狗-超棒版
"Bomberman (Europe) (En,Fr,De,Es,It)",炸弹人
Bomberman (Japan),炸弹人
Bomberman (Japan) (Rev 1),炸弹人
Bomberman (USA),炸弹人
"Bomberman 2 (Europe) (En,Fr,De,Es,It)",炸弹人 2
"Bomberman Land Touch! (Europe) (En,Fr,De,Es,It)",炸弹人世界
Bomberman Land Touch! (USA),炸弹人世界
"Bomberman Land Touch! 2 (Europe) (En,Fr,De,Es,It)",触摸炸弹人大陆2
Bomberman Land Touch! 2 (USA),触摸炸弹人大陆2
"Bomberman Story DS (Europe) (En,Fr,De,Es,It)",炸弹人物语DS
Bomberman Story DS (Japan),炸弹人物语DS
"Boogie (Europe) (En,Fr,De,Es,It,Nl,Pt)",布吉摇摆
"Boogie (USA) (En,Fr,Es)",布吉摇摆
Bookworm (Europe),书呆子
Bookworm (USA),书呆子
Boshi Techou DS with 'Akachan Massage' (Japan) (NDSi Enhanced),母子手帳-宝宝按摩
Boshi Techou DS with 'Akachan Massage' (Japan) (Rev 1) (NDSi Enhanced),母子手帳-宝宝按摩
Bouken-ou Beet - Vandel vs. Busters (Japan),冒险王比特DS
"Boulder Dash - Rocks! (Europe) (En,Fr,De,Es,It)",推石小子-宝石
Boule & Bill - Vive les Vacances ! (France),布勒和比利狗
Brain Age - Train Your Brain in Minutes a Day! (USA),脑力训练-每天训练你的大脑几分钟
Brain Age - Train Your Brain in Minutes a Day! (USA) (Rev 1),脑力训练-每天训练你的大脑几分钟
Brain Age - Train Your Brain in Minutes a Day! (USA) (Rev 1) (Wii U Virtual Console),脑力训练-每天训练你的大脑几分钟
"Brain Age 2 - More Training in Minutes a Day! (USA) (En,Fr,Es)",川岛隆太教授的DS-脑力锻炼2
"Brain Assist (Europe) (En,Fr,De,Es,It)",右脑能力检测机-触摸右脑DS
"Brain Assist (USA) (En,Fr,De,Es,It)",右脑能力检测机-触摸右脑DS
Brain Boost - Beta Wave (USA),脑力推进-贝塔测试
Brain Boost - Gamma Wave (USA),脑力推进-伽马射线
"Brain Buster - Puzzle Pak (Europe) (En,Fr,Es,It)",大脑破坏者-数字谜题
Brain Buster - Puzzle Pak (USA),大脑破坏者-数字谜题
"Brain Challenge (Europe) (En,Fr,De,Es,It,Nl)",脑力挑战
"Brain Challenge (USA) (En,Fr,Es)",脑力挑战
Brain Quest - Grades 3 & 4 (USA),智力问答-3&4年级
Brain Quest - Grades 5 & 6 (USA),智力问答-5&6年级
"Brain Voyage (USA) (En,Fr,Es)",脑力导航
"Brainstorm Series - Treasure Chase (USA) (En,Fr,De,Es,It) (NDSi Enhanced)",头脑风暴系列-推宝箱
"Brainstorm Series - Word Up (USA) (En,Fr,Es)",头脑风暴系列-填字游戏
"Bratz - 4 Real (Europe) (En,Fr)",贝兹娃娃4
"Bratz - 4 Real (Europe) (Es,It)",贝兹娃娃4
"Bratz - 4 Real (Europe) (Sv,Da)",贝兹娃娃4
Bratz - 4 Real (Germany),贝兹娃娃4
Bratz - 4 Real (USA),贝兹娃娃4
Bratz - Fashion Boutique (USA) (NDSi Enhanced),贝兹娃娃-时尚精品店
Bratz - Forever Diamondz (France),洋娃娃合唱团-永恒星钻
Bratz - Forever Diamondz (Germany),洋娃娃合唱团-永恒星钻
Bratz - Forever Diamondz (Italy),洋娃娃合唱团-永恒星钻
Bratz - Forever Diamondz (Spain),洋娃娃合唱团-永恒星钻
Bratz - Forever Diamondz (USA),洋娃娃合唱团-永恒星钻
Bratz - Forever Diamondz (United Kingdom),洋娃娃合唱团-永恒星钻
"Bratz - Girlz Really Rock (Europe) (En,Fr,De,Es,It,Nl,Sv,No,Da)",贝兹娃娃-女孩本摇滚
"Bratz - Girlz Really Rock (USA) (En,Fr)",贝兹娃娃-女孩本摇滚
"Bratz - Super Babyz (Europe) (De,Es)",街头美少女-超级宝贝
"Bratz - Super Babyz (Europe) (En,Fr)",街头美少女-超级宝贝
Bratz - Super Babyz (USA),街头美少女-超级宝贝
"Bratz Kidz - Party (Europe) (En,Fr,De,Es,It,Sv,No,Da)",贝兹娃娃派对
"Bratz Kidz - Slumber Party (USA) (En,Fr,Es)",贝兹娃娃
"Bratz Ponyz (Europe) (En,Fr,De,Es,It,Da)",贝兹小马
"Bratz Ponyz (USA) (En,Fr,Es)",贝兹小马
"Bratz Ponyz 2 (Europe) (En,Fr,De,Es,It,Nl,Sv,No,Da)",贝兹小马2
"Bratz Ponyz 2 (USA) (En,Fr,Es)",贝兹小马2
"Brave (Europe) (En,Fr,De,Es,It,Nl)",勇敢传说
"Brave (Europe) (En,Sv,No,Da)",勇敢传说
"Brave (USA) (En,Fr,Es)",勇敢传说
Brave Story - Boku no Kioku to Negai (Japan),勇敢的故事-我的记忆与祈愿
Bravissi-Mots (France) (NDSi Enhanced),经典词语游戏
Break 'em All (USA),破坏一切
Breath - Toiki wa Akaneiro (Japan),茜色气息
Brick 'em All DS (Europe),破坏砖块
"Brickdown - Block Kuzushi no France Kakumei Yaa! (Japan) (En,Ja)",SuperLite2500-惊险打砖块
Brico Utile (France),有用的工具
"Bridge Training (Europe) (En,Fr,De,Es,It)",桥牌训练
Brigitte - ErnaehrungsCoach (Germany),布里吉特-健身教练
"Broken Sword - Shadow of the Templars - The Director's Cut (Europe) (En,Fr,De,Es,It)",断剑-圣堂武士之谜-导演剪辑版
"Broken Sword - Shadow of the Templars - The Director's Cut (USA) (En,Fr,De,Es,It)",断剑-圣堂武士之谜-导演剪辑版
"Brothers in Arms DS (Europe) (En,Fr,De,Es,It)",战火兄弟连DS
"Brothers in Arms DS (USA) (En,Fr,Es)",战火兄弟连DS
"Bubble Bobble - Double Shot (Europe) (En,Fr,De,Es,It)",泡泡龙-双重射击
"Bubble Bobble - Double Shot (USA) (En,Fr,Es)",泡泡龙-双重射击
Bubble Bobble DS (Japan),泡泡龙DS
"Bubble Bobble Revolution (Europe) (En,Fr,De,Es,It)",泡泡龙革命
Bubble Bobble Revolution (USA),泡泡龙革命
Bubble Bobble Revolution (USA) (Rev 1),泡泡龙革命
Bubble Guppies (Europe),泡沫孔雀鱼
Bubble Guppies (USA),泡沫孔雀鱼
"Buffy the Vampire Slayer - Sacrifice (Europe) (En,Fr,De,Es,It)",吸血鬼杀手巴菲-祭品
Build-A-Bear Workshop - Ou Se Font les Meilleurs Amis (France),熊熊工作室
"Build-A-Bear Workshop - Welcome to Hugsville (Europe) (En,Fr,Es,Da)",熊熊工作室-欢迎光临拥抱城
"Build-A-Bear Workshop - Welcome to Hugsville (USA) (En,Fr,Es)",熊熊工作室-欢迎光临拥抱城
"Build-A-Bear Workshop - Where Best Friends Are Made (Europe) (En,Da)",熊熊作坊
"Build-A-Bear Workshop - Where Best Friends Are Made (USA) (En,Fr,Es)",熊熊作坊
Build-a-Lot (Europe),地产大亨
Build-a-Lot (USA),地产大亨
"Bunnyz (Europe) (En,Fr,De,Es,It,Nl)",宠物兔
Burger Bot (USA),汉堡机器人
Burger Island (USA),汉堡岛
"Burnout Legends (Europe) (En,Fr,De,Es,It,Nl)",火爆狂飚
"Burnout Legends (USA) (En,Fr,Es)",火爆狂飚
Business Ryoku Kentei DS (Japan),商务能力检定
Bust-A-Move DS (Europe),泡泡龙DS
Bust-A-Move DS (USA),泡泡龙DS
"Busy Scissors (Europe) (En,Fr,De,Es,It)",忙碌的理发师
"Busy Scissors (USA) (En,Fr,Es)",忙碌的理发师
Byeorui Kirby - Dopang Ildangui Seupgyeok (Korea),星之卡比-参上多罗奇团修正版
"Byoutai Seiri DS - Image Dekiru! Shikkan, Shoujou to Care (Japan)",
C'Est Pas Sorcier - Les Fabuleux Defis de Fred & Jamy (France),原来如此
"C.O.P. - The Recruit (Europe) (En,Fr,De,Es,It)",刑警新兵-罪恶覆灭计划
"C.O.P. - The Recruit (USA) (En,Fr,De,Es,It)",刑警新兵-罪恶覆灭计划
"C.O.R.E. (USA) (En,Fr,De,Es,It)",核心
CNAE Aprende con Nosotros - Driver's Ed (Spain),CNAE 我们一起学驾驶
"CSI - Crime Scene Investigation - Dark Motives (Europe) (En,Fr,De,Es,It)",犯罪现场-黑暗动机
"CSI - Crime Scene Investigation - Dark Motives (USA) (En,Fr,De,Es,It)",犯罪现场-黑暗动机
"CSI - Crime Scene Investigation - Deadly Intent - The Hidden Cases (Europe) (En,Fr,De,Es,It)",CSI犯罪现场-致命意图
"CSI - Crime Scene Investigation - Deadly Intent - The Hidden Cases (USA) (En,Fr,Es)",CSI犯罪现场-致命意图
"CSI - Crime Scene Investigation - Unsolved! (Europe) (En,Fr,De,Es,It) (NDSi Enhanced)",CSI犯罪现场调查-未解决案件
"CSI - Crime Scene Investigation - Unsolved! (USA) (En,Fr,Es) (NDSi Enhanced)",CSI犯罪现场调查-未解决案件
Cabela's Dangerous Hunts 2011 (USA),坎贝拉危险狩猎2011
Cahier de Vacances pour Adultes (France),大人的假日书本
Cahier de Vacances pour Adultes 2 (France),大人的假日书本 2
"Cake Mania (Europe) (En,Fr,De,Es,It)",蛋糕工坊
Cake Mania (USA),蛋糕工坊
Cake Mania - Main Street (USA),蛋糕工房
"Cake Mania 2 - Jill's Next Adventure! (Europe) (En,Fr,De,Es,It,Nl)",蛋糕工坊2
Cake Mania 2 - Jill's Next Adventure! (USA),蛋糕工坊2
Cake Mania 3 (USA),蛋糕工房3
"Call of Atlantis (Europe) (En,Fr,De,Es,It,Nl)",亚特兰蒂斯的呼唤
"Call of Atlantis (Europe) (En,Fr,De,Es,It,Nl) (Rev 1)",亚特兰蒂斯的呼唤
Call of Duty - Black Ops (Canada) (Fr-CA),使命召唤7-黑色行动
"Call of Duty - Black Ops (Europe) (Es,It)",使命召唤7-黑色行动
Call of Duty - Black Ops (France),使命召唤7-黑色行动
Call of Duty - Black Ops (Germany),使命召唤7-黑色行动
Call of Duty - Black Ops (USA),使命召唤7-黑色行动
Call of Duty - Black Ops (United Kingdom),使命召唤7-黑色行动
Call of Duty - Modern Warfare - Mobilized (Canada) (Fr),使命召唤-现代战争-动员
Call of Duty - Modern Warfare - Mobilized (France),使命召唤-现代战争-动员
Call of Duty - Modern Warfare - Mobilized (Germany),使命召唤-现代战争-动员
Call of Duty - Modern Warfare - Mobilized (Italy),使命召唤-现代战争-动员
Call of Duty - Modern Warfare - Mobilized (Spain),使命召唤-现代战争-动员
Call of Duty - Modern Warfare - Mobilized (USA),使命召唤-现代战争-动员
Call of Duty - Modern Warfare - Mobilized (United Kingdom),使命召唤-现代战争-动员
Call of Duty - Modern Warfare 3 - Defiance (Canada) (Fr),使命召唤-现代战争3
"Call of Duty - Modern Warfare 3 - Defiance (Europe) (Es,It)",使命召唤-现代战争3
Call of Duty - Modern Warfare 3 - Defiance (France),使命召唤-现代战争3
Call of Duty - Modern Warfare 3 - Defiance (Germany),使命召唤-现代战争3
Call of Duty - Modern Warfare 3 - Defiance (USA),使命召唤-现代战争3
Call of Duty - Modern Warfare 3 - Defiance (United Kingdom),使命召唤-现代战争3
Call of Duty - World at War (Europe),使命召唤5-战争世界
Call of Duty - World at War (Korea),使命召唤5-战争世界
Call of Duty - World at War (USA),使命召唤5-战争世界
Call of Duty 4 - Modern Warfare (France),使命召唤4-现代战争
Call of Duty 4 - Modern Warfare (Germany),使命召唤4-现代战争
Call of Duty 4 - Modern Warfare (Italy),使命召唤4-现代战争
Call of Duty 4 - Modern Warfare (Japan),使命召唤4-现代战争
Call of Duty 4 - Modern Warfare (Korea),使命召唤4-现代战争
Call of Duty 4 - Modern Warfare (Spain),使命召唤4-现代战争
Call of Duty 4 - Modern Warfare (USA),使命召唤4-现代战争
Call of Duty 4 - Modern Warfare (United Kingdom),使命召唤4-现代战争
"Calvin Tucker's Redneck - Farm Animal Racing Tournament (USA) (En,Fr,De,Es,It)",农场动物赛车锦标赛
"Camp Rock - The Final Jam (Europe) (En,Fr,De,Es,It,Nl) (NDSi Enhanced)",摇滚青春
"Camp Rock - The Final Jam (Europe) (En,Sv,No,Da) (NDSi Enhanced)",摇滚青春
"Camp Rock - The Final Jam (USA) (En,Fr,Es) (NDSi Enhanced)",摇滚青春
Camping Mama + Papa (Japan),野营妈妈爸爸
Camping Mama - Outdoor Adventures (USA),野营妈妈-户外冒险
Candace Kane's Candy Factory (USA),糖果工厂
"Captain America - Super Soldier (Europe) (En,Fr,De,Es,It)",上尉密令-超级战士
"Captain America - Super Soldier (USA) (En,Fr,Es)",上尉密令-超级战士
"Captain Morgane and the Golden Turtle (Europe) (En,Fr,De,Es,It)",队长莫嘉娜和金龟
Captain Sabertooth and the Trials by Fire (Europe),
Captain Tsubasa - Gekitou no Kiseki (Japan),天使之翼-激斗的轨迹
"Captain Tsubasa - New Kick Off (Europe) (Fr,De,Es,It)",天使之翼-激斗的轨迹
"Carcassonne (Europe) (En,Fr,De,It)",卡卡宋
Card Game 9 (Japan),纸牌游戏9
"Card Games - The Classics (Europe) (En,Fr,De,Es,It)",经典纸牌游戏
Card de Asobu! Hajimete no DS (Japan),
Carl Jiisan no Soratobu Ie (Japan),飞屋环游记
"Carnival Games (Europe) (En,Fr,De,Es,It,Nl)",嘉年华游戏
"Carnival Games (USA) (En,Fr)",嘉年华游戏
"Carnival Games (USA) (En,Fr,Es) (Rev 1)",嘉年华游戏
Cars (Europe),汽车总动员
"Cars (Europe) (Es,Pt)",汽车总动员
"Cars (Europe) (Fr,Nl)",汽车总动员
Cars (Germany),汽车总动员
Cars (Japan),汽车总动员
"Cars (Scandinavia) (Sv,No,Da,Fi)",汽车总动员
Cars (USA),汽车总动员
Cars - Hook International (Germany),汽车总动员-全国大赛
Cars - La Copa Internacional de Mate (Spain),汽车总动员-全国大赛
Cars - La Coppa Internazionale di Carl Attrezzi (Italy),汽车总动员-全国大赛
"Cars - Mater-National Championship (Europe) (En,Sv,Da)",汽车总动员-全国大赛
"Cars - Mater-National Championship (Europe) (Fr,Nl)",汽车总动员-全国大赛
Cars - Mater-National Championship (USA),汽车总动员-全国大赛
Cars - Motori Ruggenti (Italy),汽车总动员
"Cars - Race-O-Rama (Europe) (En,Es,It)",汽车总动员-竞速
"Cars - Race-O-Rama (Europe) (Fr,De)",汽车总动员-竞速
"Cars - Race-O-Rama (USA) (En,Fr)",汽车总动员-竞速
"Cars 2 (Europe) (En,Es) (NDSi Enhanced)",汽车总动员2
"Cars 2 (Europe) (En,Sv,Fi) (NDSi Enhanced)",汽车总动员2
"Cars 2 (Europe) (Fr,De,It) (NDSi Enhanced)",汽车总动员2
"Cars 2 (Europe) (Fr,Nl) (NDSi Enhanced)",汽车总动员2
"Cars 2 (Europe) (Sv,No,Da) (NDSi Enhanced)",汽车总动员2
Cars 2 (Japan) (NDSi Enhanced),汽车总动员2
"Cars 2 (USA) (En,Fr,Es) (NDSi Enhanced)",汽车总动员2
"Carte au Tresor, La - Le Jeu Video Officiel (France)",宝物地图
"Cartoon Network Racing (Europe) (En,Fr,De,Es,It,Sv,No,Da)",卡通明星拉力赛
"Cartoon Network Racing (USA) (En,Fr,Es)",卡通明星拉力赛
"Casper's Scare School - Classroom Capers (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi)",鬼马小精灵-大闹学校
Casper's Scare School - Classroom Capers (USA),鬼马小精灵-大闹学校
"Casper's Scare School - Spooky Sports Day (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da)",鬼马小灵精恐怖学校-鬼怪的运动日
Casper's Scare School - Spooky Sports Day (USA),鬼马小灵精恐怖学校-鬼怪的运动日
"Castlevania - Dawn of Sorrow (Europe) (En,Fr,De,Es,It)",恶魔城-苍月的十字架
Castlevania - Dawn of Sorrow (USA),恶魔城-苍月的十字架
"Castlevania - Order of Ecclesia (Europe) (En,Fr,De,Es,It)",恶魔城-被夺走的刻印
Castlevania - Order of Ecclesia (Korea),恶魔城-被夺走的刻印
"Castlevania - Order of Ecclesia (USA) (En,Fr)",恶魔城-被夺走的刻印
"Castlevania - Portrait of Ruin (Europe) (En,Fr,De,Es,It)",恶魔城-废墟的肖像
Castlevania - Portrait of Ruin (USA),恶魔城-废墟的肖像
"Casual Classics (Europe) (En,Fr,De,Es,It,Nl)",经典休闲游戏合集
"Casual Classics (Europe) (En,Fr,De,Es,It,Nl) (Rev 1)",经典休闲游戏合集
"Casual Mania (Europe) (En,Fr,De,Es,It,Nl)",休闲游戏
Casual Mania (USA),休闲游戏
"Catan (Europe) (En,De)",卡坦岛
Catch! Touch! Yoshi! (Japan),触摸耀西
Catch! Touch! Yoshi! (Japan) (Rev 1),触摸耀西
Catch! Touch! Yoshi! (Japan) (Rev 1) (Wii U Virtual Console),触摸耀西
"Cate West - The Vanishing Files (Europe) (En,Fr,De,Es,It)",消失的档案
Cate West - The Vanishing Files (USA),消失的档案
"Cats & Dogs - The Revenge of Kitty Galore (USA) (En,Fr,Es)",猫狗大战
"Cats & Dogs - The Revenge of Kitty Galore - The Videogame (Europe) (En,Fr,De,Es,It,Nl)",猫狗大战
"Catz (Europe) (En,Fr,De,Es,It)",宠物猫
Catz (Japan),宠物猫
Catz (USA),宠物猫
"Catz 2 (Europe) (En,Fr,De,Es,It,Nl,Sv,No,Da)",猫猫故事2
Catz 2 - Daisuki Nyan Nyan Park (Japan),猫猫故事 2
"Cavallo & Pony - La Scuola di Equitazione (Europe) (Fr,It)",骑术学校
Cedric - L'Anniversaire de Chen (France),塞德里克-陈的生日
Center Shiken - Eigo Listening - Sokushuu DS (Japan),中心试验-英语听觉速习DS
"Cesar Millan's Dog Whisperer (USA) (En,Fr,Es)",我的狗教练-和凯撒米兰一起了解你的狗
Chainz Galaxy (Europe),锁链星系
Chajara! Gaeguri Jungsa Keroro - Teullingeurimchatgi Daejakjeon! (Korea),找到了！青蛙军曹-找错大作战！
"Challenge Me - Brain Puzzles (Europe) (En,Fr,De,Es,It)",自我挑战-头脑挑战
Challenge Me - Brain Puzzles (USA),自我挑战-头脑挑战
"Challenge Me - Brain Puzzles 2 (Europe) (En,Fr,De,Es,It)",自我挑战-大脑智力题2
"Challenge Me - Brain Puzzles 2 (USA) (En,Fr,Es)",自我挑战-大脑智力题2
Challenge Me - Math Workout (USA),自我挑战-数学测验
"Challenge Me - Maths Workout (Europe) (En,Fr,De,Es,It)",自我挑战-数学测验
"Challenge Me - Word Puzzles (Europe) (En,Fr,De,Es,It)",自我挑战-填字游戏
"Challenge Me - Word Puzzles (USA) (En,Fr,Es)",自我挑战-填字游戏
"Challenge Me Kids - Brain Games (Europe) (En,Fr,De,Es,It)",儿童自我挑战-头脑挑战
Chameleon - To Dye For! (USA),翻转逆转变色龙
Championship Pony (USA),冠军小马
"Chaotic - Shadow Warriors (USA) (En,Fr)",混沌-暗影战士
Chara-Chenko (Japan) (NDSi Enhanced),卡拉琴科
"Charlotte's Web (Europe) (En,Fr,De,Es,It)",夏洛特的网
"Charlotte's Web (USA) (En,Fr,De,Es,It)",夏洛特的网
"Charm Girls Club - My Fashion Mall (Europe) (En,Fr,Es)",魅力女孩俱乐部-我的时尚购物大厅
"Charm Girls Club - My Fashion Mall (USA) (En,Fr,Es)",魅力女孩俱乐部-我的时尚购物大厅
"Charm Girls Club - My Fashion Show (Europe) (En,Fr,Es)",魅力女孩俱乐部-我的时尚秀
"Charm Girls Club - My Fashion Show (USA) (En,Fr,Es)",魅力女孩俱乐部-我的时尚秀
"Charm Girls Club - My Perfect Prom (Europe) (En,Fr,Es)",魅力女孩俱乐部-我的完美舞会
"Charm Girls Club - My Perfect Prom (USA) (En,Fr,Es)",魅力女孩俱乐部-我的完美舞会
Charm Girls Club - Watashi no Fashion Mall (Japan),迷人女孩俱乐部-我的流行商场
Charm Girls Club - Watashi no Fashion Show (Japan),迷人女孩俱乐部-我的流行表演
"Chase, The - Felix Meets Felicity (Europe) (En,Fr,De,Es,It)",追求-当幸福遇上福
"Chase, The - Felix Meets Felicity (USA) (En,Fr,De,Es,It)",追求-当幸福遇上福
Cheer We Go (USA) (NDSi Enhanced),欢呼去我们！
"Cheetah Girls, The - Passport to Stardom (USA)",花豹少女队3-演员通行证
"Cheetah Girls, The - Pop Star Sensations (USA)",花豹美眉-流行明星轰动
"Chess (Europe) (En,Fr,De,Es,It)",国际象棋
"Chess for Kids (Europe) (En,Fr,De,Es,It)",孩子们的国际象棋
"Chessmaster - The Art of Learning (Europe) (En,Fr,De,Es,It,Nl)",国际象棋大师-学习的艺术
"Chessmaster - The Art of Learning (USA) (En,Fr,Es)",国际象棋大师-学习的艺术
"Chevrolet Camaro - Wild Ride (USA) (En,Fr,Es)",雪福来卡玛洛 野外驾驶
Chi's Sweet Home - Chi ga Ouchi ni Yatte Kita (Japan),起司猫小叽的幸福生活-到这里来吧
Chibi Maruko-chan DS - Maru-chan no Machi (Japan),樱桃小丸子 DS 小丸子的市镇
Chibi-Robo! - Park Patrol (USA),开花吧！小机器人
"Chicken Attack DS (Europe) (En,Fr,De)",怪鸡弹球DS
"Chicken Blaster (Europe) (En,Fr,De,Es,It)",爆裂小鸡猎杀者
"Chicken Blaster (USA) (En,Fr,Es)",爆裂小鸡猎杀者
"Chicken Hunter (USA) (En,Fr,De,Es,It,Nl)",射鸡英雄传
"Chicken Little - Ace in Action (Europe) (En,Fr,De,Es,It)",四眼天鸡2之战斗王牌
"Chicken Little - Ace in Action (USA) (En,Fr,De,Es,It)",四眼天鸡2之战斗王牌
Chicken Little - Uchuu Saikyou no Team (Japan),四眼天鸡
"Chicken Shoot (Europe) (En,Fr,De,Es,It)",射鸡英雄传
"Chicken Shoot (USA) (En,Fr,De,Es,It)",射鸡英雄传
"Chiffres et des Lettres, Des - L'Entrainement Cerebral Maximum! (France)",数字与字母
Chikyuu no Arukikata DS - France '07-'08 (Japan),DS系列-走遍地球
Chikyuu no Arukikata DS - Hawaii '07-'08 - Oahu-tou (Japan),走遍全球DS-夏威夷
Chikyuu no Arukikata DS - Hong Kong '07-'08 (Japan),走遍全球DS-香港
Chikyuu no Arukikata DS - Igirisu '07-'08 (Japan),走遍全球 DS英国
"Chikyuu no Arukikata DS - Italia '07-'08 - Roma, Milano, Firenze, Venezia (Japan)",DS系列-走遍地球意大利篇
Chikyuu no Arukikata DS - New York '07-'08 (Japan),走遍全球DS-纽约
"Chikyuu no Arukikata DS - Seoul, Busan '07-'08 (Japan)","走遍全球DS-首尔,釜山"
"Chikyuu no Arukikata DS - Shanghai, Hangzhou, Suzhou '07-'08 (Japan)",走遍全球DS-上海.杭州.苏州
Chikyuu no Arukikata DS - Taiwan '07-'08 (Japan),走遍全球DS-台湾
Chikyuu no Arukikata DS - Thai '07-'08 (Japan),DS系列-走遍地球泰国篇
"Children of Mana (Europe) (En,Fr,De,Es,It)",玛娜之子
"Children of Mana (USA, Australia)",玛娜之子
Chishiki-ou Series - Train Master (Japan),知识王系列-火车达人
Cho Geukjangpan Gaeguri Jungsa Keroro the Movie - Cheongongdaemoheom (Korea),超剧场版 KERORO 军曹 3-行动-天空大冒险是也
Cho Geukjangpan Gaeguri Jungsa Keroro the Movie - Dragon Warriors (Korea),超剧场版-青蛙军曹-击侵龙斗士军团是也
Chocobo to Mahou no Ehon (Japan),陆行鸟-魔法绘本
Chocobo to Mahou no Ehon - Majo to Shoujo to 5-nin no Yuusha (Japan),陆行鸟与魔法绘本-魔女与少女与5名勇者
Chocoken no Dekitate Sweets Wagon (Japan),巧克力犬的现作甜点餐车
Chocoken no Omise - Patissier & Sweets Shop Game (Japan),巧克力犬的店-糕点专卖店游戏
Chocoken no Sweets Department - Patissier Ikusei Simulation Game (Japan),巧克力犬的点心店
"Chocolatier (USA) (En,Fr)",巧克力大亨
Chokkan Hitofude (Japan),直感一笔
Chokkan! Asonde Rilakkuma (Japan),直感！游玩吧松弛熊
Chokkan! Asonde Rilakkuma (Japan) (Rev 1),直感！游玩吧松弛熊
Chotto Aima no Colpile DS (Japan),SuperLite2500-闲暇时的方砖解谜DS
Chou Gekijouban Keroro Gunsou - Enshuu Da yo! - Zenin Shuugou (Japan),超剧场版！库洛洛军曹大演戏
Chou Gekijouban Keroro Gunsou - Gekishin Dragon Warriors de Arimasu! (Japan),超剧场版 KERORO 军曹-击侵龙斗士军团是也！
Chou Gekijouban Keroro Gunsou 3 - Tenkuu Daibouken de Arimasu! (Japan),超剧场版-青蛙军曹3-行动！天空大冒险是也！
Chou Kantan - Boki Nyuumon DS (Japan),超级简单笔记入门 DS
Chou Kaseki Monster Battle - Gekitotsu Galaxy (Japan),超化石怪兽对决-激斗银河系
Chou Meisaku Suiri Adventure DS - Raymond Chandler Gensaku - Saraba Itoshiki Hito yo (Japan),超名作推理冒险DS-雷蒙.钱德勒原着-再见-吾爱
Chou Nekketsu Koukou Kunio-kun - Dodgeball-bu (Japan),超热血高校国夫君-躲避球部
Chou Shittou Caduceus (Japan),超执刀
Chou Shittou Caduceus (Japan) (Rev 1),超执刀
Chou Soujuu Mecha MG (Japan),超操纵机器MG
Chou!! Nep League DS (Japan),超日本联盟DS
Choyeolhyeolgogyo Kunio-gun Pigubu (Korea),超热血高校国夫君躲避球部
"Christiane Stengers Gedaechtnis-Coach (Europe) (En,Fr,De,Es,It)",
"Christmas Carol, A (Europe) (En,Fr,Es,Nl)",迪斯尼圣诞颂歌
"Christmas Carol, A (Europe) (Fr,De,It)",迪斯尼圣诞颂歌
"Christmas Carol, A (USA) (En,Fr,Es)",迪斯尼圣诞颂歌
"Chronicles of Mystery - Curse of the Ancient Temple (Europe) (En,Fr,De,Es,It)",奥秘编年史-古老寺庙的诅咒
"Chronicles of Mystery - Curse of the Ancient Temple (Europe) (En,Fr,De,It,Nl) (Rev 1)",奥秘编年史-古老寺庙的诅咒
"Chronicles of Mystery - Curse of the Ancient Temple (USA) (En,Fr,Es)",奥秘编年史-古老寺庙的诅咒
"Chronicles of Mystery - The Secret Tree of Life (Europe) (En,Fr,De,Es,It,Nl) (NDSi Enhanced)",神秘传奇-生命之树的秘密
"Chronicles of Mystery - The Secret Tree of Life (USA) (En,Fr,Es) (NDSi Enhanced)",神秘传奇-生命之树的秘密
"Chronicles of Narnia, The - Prince Caspian (Europe) (En,De,It,Sv,No,Da)",纳尼亚传奇2-凯斯宾王子
"Chronicles of Narnia, The - Prince Caspian (Europe) (En,Fr,Es,Nl)",纳尼亚传奇2-凯斯宾王子
"Chronicles of Narnia, The - Prince Caspian (USA) (En,Fr,Es)",纳尼亚传奇2-凯斯宾王子
"Chronicles of Narnia, The - Prince Caspian (United Kingdom)",纳尼亚传奇2-凯斯宾王子
"Chronicles of Narnia, The - The Lion, the Witch and the Wardrobe (Europe) (En,De,Sv,Da)",纳尼亚魔法王国
"Chronicles of Narnia, The - The Lion, the Witch and the Wardrobe (Europe) (En,Fr,Es,It,Nl)",纳尼亚魔法王国
"Chronicles of Narnia, The - The Lion, the Witch and the Wardrobe (USA) (En,Fr,Es,It,Nl)",纳尼亚魔法王国
"Chrono Trigger (Europe) (En,Fr)",超时空之轮
"Chrono Trigger (Japan) (En,Ja)",超时空之轮
"Chrono Trigger (USA) (En,Fr)",超时空之轮
"Chronos Twin (Europe) (En,Fr,De,Es,It)",时空双子-两个时空的同一英雄
"Chrysler Classic Racing (Europe) (En,Fr,De,Es,It)",克莱斯勒经典赛车
"Chrysler Classic Racing (USA) (En,Fr,De,Es,It)",克莱斯勒经典赛车
