Name EN,Name CN
NBA 2K11 (Europe),NBA篮球2011
"NBA 2K12 (Europe) (En,Fr,De,Es,It)",NBA篮球2012
"NBA Live 07 (Europe) (En,De,It)",NBA实况07
"PES 2011 - Pro Evolution Soccer (Europe) (Fr,De)",实况足球2011
"PES 2012 - Pro Evolution Soccer (Europe) (Fr,De)",实况足球2012
Tenchi no Mon (Asia),天地之门
"Everybody's Sukkiri (Japan, Asia)",全民都爽快
Mystereet Portable - Yasogami Kaoru no Chousen! (Japan),神秘事件-80神薰的挑战-携带版
"Kurohyou - Ryuu ga Gotoku Shinshou (Japan, Asia)",黑豹-如龙新章
Mahou Shoujo Lyrical Nanoha A's Portable - The Gears of Destiny (Japan),魔法少女奈叶A's-命运齿轮-携带版
Lord of Arcana (Japan),核石之王
"Kidou Senshi Gundam - Senjou no Kizuna Portable (Japan, Asia)",机动战士高达-战场之绊-携带版
Hagane no Renkinjutsushi - Yakusoku no Hi e (Japan),钢之炼金术师-托付背后之人
Disney-Pixar Cars (Europe),汽车总动员
"Go!Explore (UK) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi)",Go!探索
"Invizimals (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Pl,Ru)",隐形妖怪
Astonishia Story 2 (Korea),阿斯特尼西亚物语2
Shin Seiki Evangelion - Battle Orchestra Portable (Asia),新世纪福音战士-战斗乐章-携带版
Viewtiful Joe - Battle Carnival (Japan),红侠乔伊-战斗嘉年华
"Monster Hunter Portable 2nd G (Japan, Asia)",怪物猎人2G-携带版
Sengoku Basara - Battle Heroes (Japan),战国BASARA-战斗天骄
Crisis Core - Final Fantasy VII (Spain),最终幻想7-危机核心
"Evangelion Shin Gekijou-ban - 3nd Impact (Japan, Asia)",新世纪福音战士-第三次冲击
"MonHun Nikki - Poka Poka Airou Mura G (Japan, Asia)",怪物猎人日记-暖洋洋的猫猫村G
"Harry Potter and the Goblet of Fire (Europe) (De,Nl)",哈利波特与火焰杯
Super Pocket Tennis (Europe),超级口袋网球
"X-Men Origins - Wolverine (Europe) (En,Fr,De,Es,It)",X战警前传-金刚狼
"Disney TRON - Evolution (Europe) (En,Fr,De,Es,It,Nl)",特隆-进化
WWE SmackDown vs. Raw 2011 (Europe),世界摔跤联盟2011
"WWE All Stars (Europe) (En,Fr,De,Es,It)",世界摔跤联盟-全明星
Gods Eater Burst (Europe),噬神者-爆裂
"UFC Undisputed 2010 (Europe) (En,Fr,De,Es,It)",终极格斗冠军赛2010
"Cloudy with a Chance of Meatballs (Europe) (En,Fr,De,Es,It)",美食从天降
"Sega Rally (Europe) (En,Fr,De,Es,It) (v2.00)",世嘉拉力-进化
Mussang Orochi - Mawang Jaerim Plus (Korea),无双大蛇-魔王再临-增值版
Jin Samguk Mussang 2nd Evolution (Korea),真三国无双-二度进化
Dragonball - Evolution (Asia),龙珠-进化
Jin Samguk Mussang (Korea),真三国无双
Sincheon Magye - GOC IV - Another Side (Korea),新天魔界混沌时代4
Metal Slug Anthology (Europe),合金弹头精选集
SSX on Tour (Korea),极限滑雪
Virtua Tennis - World Tour (Korea),VR网球
MVP Baseball (Korea),MVP棒球
Need for Speed - Underground Rivals (Korea),极品飞车-地下狂飙
Armored Core - Formula Front (Korea),装甲核心-方程式前线
Kollon (Korea),科隆方块
"World Soccer Winning Eleven 2011 (Asia) (En,Zh,Ko)",实况足球2011
Hot Shots Golf - Open Tee (Asia),大众高尔夫-携带版
"Need for Speed - Undercover (Asia) (En,Fr)",极品飞车-无间风云
Need for Speed - ProStreet (Asia),极品飞车-街头狂飙
"DTM Race Driver 3 - Challenge (Europe) (En,Fr,De,Es,It)",超级房车赛3-挑战-德版
"Hellboy - The Science of Evil (Europe) (En,Fr,De,Es,It)",地狱男爵-恶魔科学
"King of Pool (Europe) (En,Fr,De,Es,It)",桌球天王
Disgaea 2 - Dark Hero Days (Europe),魔界战记2-携带版
"Ultimate Board Game Collection (Europe) (En,Fr,De,Es,It)",终极桌面游戏合集
"Dragon Ball Z - Shin Budokai (Europe) (En,Fr,De,Es,It)",龙珠Z-真武道会
"Dragon Ball Z - Shin Budokai 2 (Europe) (En,Fr,De,Es,It)",龙珠Z-真武道会2
Dragoneer's Aria (Europe),龙骑士的咏叹调
Disgaea - Afternoon of Darkness (Europe),魔界战记-携带版
"Diabolik - The Original Sin (Europe) (En,Fr,De,Es,It)",德伯力克-原罪
"BlazBlue - Calamity Trigger (Europe) (En,Ja,Fr,De,Es,Zh,Ko)",苍翼默示录-厄运扳机
Syphon Filter - Dark Mirror (USA),虹吸战士-黑镜
MotorStorm - Arctic Edge (Korea),机车风暴-极地先锋
R-Type Tactics (Korea),异形战机-策略版
Chase Cop - Pursuit Force (Korea),强力追击
Talkman Yeongeohoehwa Sudajaeng English (Korea),翻译精灵式-英语会话
"Star Driver - Kagayaki no Takuto - Ginga Bishounen Densetsu (Japan, Asia)",驭星者-闪光的塔科特银河美少年传说
"Utawarerumono Portable (Japan, Asia)",传颂之物-携带版
"Kenka Banchou 3 - Zenkoku Seiha (Japan, Asia)",喧哗番长3-全国制霸
"Kenka Banchou 4 - Ichinen Sensou (Japan, Asia)",喧哗番长4-一年战争
Samurai Dou 2 Portable (Asia),侍道2-携带版
Hg Hydrium (Korea),水银
Tenchi no Mon (Korea),天地之门
Bleach - Heat the Soul 7 (Japan),死神-灵魂升温7
Quiz Kidou Senshi Gundam Toi Senshi Deluxe (Japan),益智机动战士高达-问战士DX
Fate-Extra (Japan),命运之夜-最初的开始
Namco Museum (Korea),南梦宫博物馆
Vulcanus - Seek & Destroy (Korea),重装战将
Everybody's Golf (Korea),大众高尔夫-携带版
Piposaru Academia - Sagomungchi Neungryeokpyeongga Wanjeonjeongbog (Korea),比波猴学院-捉猴大全集
Tekken - Dark Resurrection (Korea),铁拳-黑暗复苏
Patapon (Korea),啪嗒砰
P3P - Yeosin Jeonsaeng - Persona 3 Portable (Korea),女神异闻录3-携带版
God of War - Chains of Olympus (Korea),战神-奥林匹斯之链
Glorace - Phantastic Carnival (Korea),梦幻嘉年华
Dungeon Maker - Hunting Ground (USA),迷宫创造者编年史-狩猎场
Brooktown High (USA),布鲁克小镇-成熟季节
"Armored Core 3 Portable (Japan, Asia)",装甲核心3-携带版
"Naruto Shippuuden - Kizuna Drive (Japan, Asia)",火影忍者疾风传-羁绊之战
"Medal of Honor - Heroes 2 (Europe) (Fr,De,Es,It)",荣誉勋章-英雄2
"LEGO Indiana Jones 2 - The Adventure Continues (Europe) (En,Fr,De,Es,It,Pt)",乐高印第安纳琼斯2-冒险继续
"Jackass - The Game (Europe) (En,Fr,De,Es,It)",蠢才秀
"Frogger - Helmet Chaos (Europe) (En,Fr,De,Es,It)",青蛙过河
"Practical IQ - Test Your Intelligence (Europe) (En,Fr,De,Es,It)",智能执照2
Dynasty Warriors Vol. 2 (Germany),真三国无双-二度进化
"Ghost Rider (Europe) (En,Fr,De,Es,It)",恶灵骑士
"Final Armada (Europe) (En,Fr,De,Es,It)",最后的舰队
"Dissidia 012 - Duodecim Final Fantasy (Europe) (En,Fr,De,Es,It)",最终幻想-纷争012
"Family Guy - Video Game! (Europe) (En,Fr,De,Es,It)",家庭伙伴
Generation of Chaos (Europe),新天魔界混沌时代4
"Dynasty Warriors - Strikeforce (Europe) (En,Fr,De)",真三国无双-联合突袭
"World Soccer Winning Eleven 2012 (Asia) (En,Zh)",实况足球2012
"Hello Kitty - Puzzle Party (Europe) (En,Fr,De,Es,It)",凯蒂猫的快乐装饰
Mega Minis Volume 2 (Europe),Minis游戏合集2
N Plus (Europe),N+
"Hannah Montana - Rock Out the Show (Europe) (En,Fr,De,Es,It)",汉娜蒙塔娜-摇滚之夜
"MX vs. ATV Reflex (Europe) (En,Fr,De,Es,It)",究极大越野-超完美特技
"Jak and Daxter - The Lost Frontier (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Pl)",杰克与达斯特-失落的边境
Disney-Pixar Oben (Germany),飞屋环游记
"LEGO Pirates of the Caribbean - The Video Game (Europe) (En,Fr,De,Es,It,Nl,Sv,No,Da,Fi)",乐高加勒比海盗
"Naruto Shippuuden - Narutimate Impact (Japan, Asia)",火影忍者疾风传-究极冲击
"Idolm@ster SP, The - Wandering Star (Japan, Asia)",偶像大师SP-惊奇之星
Medal of Honor - Heroes 2 (Asia),荣誉勋章-英雄2
PSP System Kiosk Disc 3 - Yellow (USA),
PSP System Kiosk Disc 4 (USA),
"Lanfeust of Troy (Europe) (En,Fr,De,Es,It)",特洛伊英雄
"World Championship Poker featuring Howard Lederer - All In (Europe) (En,Fr,De,Es,It)",世界扑克锦标赛
FIFA 12 (Netherlands),FIFA足球2012
"Disney Phineas and Ferb - Across the 2nd Dimension (Europe) (En,Fr,De,Es,It,Nl,Pt,Pl,Ru,El)",飞哥与小佛的时空大冒险
"Space Invaders Extreme (Japan, Asia)",太空侵略者EX
"BlazBlue - Continuum Shift II (USA) (En,Ja,Zh,Ko)",苍翼默示录-连锁反应2
Growlanser - Wayfarer of Time (USA),梦幻骑士4-时之旅人
"Jak and Daxter - The Lost Frontier (USA) (En,Fr,Es)",杰克与达斯特-失落的边境
"Prinny 2 - Dawn of Operation Panties, Dood! (USA)",普利尼2-特攻游戏-晓之裤裤大作战
Ragnarok Tactics (USA),仙境传说-光与暗的公主
Sonic Rivals (USA),索尼克-竞争者
"Metal Gear Solid - Peace Walker (USA) (En,Fr,Es) (v2.00)",合金装备-和平行者
"Rainbow Islands Evolution (USA) (En,Fr,Es)",新彩虹岛-手风琴大冒险
Kao Challengers (USA),百战小袋鼠-卡欧
Disney-Pixar Cars (USA),汽车总动员
FIFA Street 2 (USA),FIFA街头足球2
Pac-Man World 3 (USA),吃豆人世界3
Macross - Triangle Frontier (Japan),超时空要塞-三角边境
Ys - The Ark of Napishtim (USA),伊苏-纳比斯汀的方舟
"Idolm@ster SP, The - Perfect Sun (Japan, Asia)",偶像大师SP-完美太阳
"Idolm@ster SP, The - Missing Moon (Japan, Asia)",偶像大师SP-思念之月
Puzzle Quest - Challenge of the Warlords (USA) (Demo),益智探险-战神的挑战
Chili Con Carnage (USA),致命卧底
Nickelodeon SpongeBob SquarePants - The Yellow Avenger (USA),海绵宝宝-黄色复仇者
Tokobot (USA),遗迹大冒险
"Beowulf - The Game (USA) (En,Fr,De,Es,It)",贝奥武甫
"PDC World Championship Darts (USA) (En,Fr,De,Es,It,Nl)",PDC世界飞镖锦标赛
"F1 2009 (Europe) (En,Fr,De,Es,It)",F1赛车2009
"EyePet (USA) (En,Fr,Es,Pt)",爱宝贝
"FIFA Soccer 10 (USA) (En,Es)",FIFA足球2010
"PES 2010 - Pro Evolution Soccer (USA) (En,Fr,Es,Pt)",实况足球2010
"PES 2013 - Pro Evolution Soccer (USA) (En,Fr,Es,Pt)",实况足球2013
"PES 2011 - Pro Evolution Soccer (USA) (En,Es)",实况足球2011
"Disney TRON - Evolution (USA) (En,Fr,Es)",特隆-进化
WRC - FIA World Rally Championship (USA),世界拉力锦标赛
Network Utility Disc - Chinese Ver. 1.00C (Asia),
"Sengoku Cannon - Sengoku Ace Episode III (Japan, Asia) (En,Ja)",战国Cannon
"Buzz! The Ultimate Music Quiz (Europe) (Fr,Nl)",喧闹少年找碴大师-终极音乐测验
"Cart Kings (India) (En,Hi)",卡丁车之王
"Chandragupta - Warrior Prince (India) (En,Hi)",月护王-勇士王子
"Buzz! Danske Genier -- Buzz! Norgesmester (Europe) (No,Da)",喧闹少年找碴大师-丹麦智囊团
"World Soccer Winning Eleven 2010 (Japan, Korea) (En,Ja)",实况足球2010
Capcom Classics Collection Remixed (Asia),卡普空经典游戏合集
"Metal Slug Complete (Japan, Korea)",合金弹头精选集
"Legend of Heroes III, The - Song of the Ocean (USA)",英雄传说-海之槛歌
Gungnir (USA),奥丁之枪-魔枪的军神和英雄战争
Hakuoki - Demon of the Fleeting Blossom (USA),薄樱鬼-携带版
"Wipeout Pure (Europe) (En,Fr,De,Es,It) (Beta) (2005-02-08)",反重力赛车
"Wipeout Pure (Japan) (En,Ja) (Beta) (2004-12-02)",反重力赛车
Puzzle Quest - Challenge of the Warlords (USA) (Trade Demo),益智探险-战神的挑战
"Colin McRae Rally 2005 Plus (Europe) (En,Fr,De,Es,It) (Beta) (2005-07-21)",科林麦克雷拉力赛2005
My Spanish Coach (USA),我的西班牙语老师
NFL Street 3 (USA),NFL街头橄榄球3
DreamWorks Shrek - Smash n' Crash Racing (USA),史莱克冲撞
PSP System Kiosk Disc 1 (USA),
"King of Fighters Collection, The - The Orochi Saga (USA)",格斗之王合集-大蛇传说
"Bigs, The (USA)",大棒球联盟
"Bigs 2, The (USA)",棒球大联盟2
Hakuoki - Warriors of the Shinsengumi (USA),薄樱鬼-幕末无双录
"Call of Duty - Roads to Victory (USA) (En,Ja,Fr,De,Es,It)",使命召唤-通往胜利之路
"Coded Arms (Asia) (En,Ja)",机密武装
"Dragoneer's Aria - Ryuu ga Nemuru Made (Japan, Asia)",龙骑士的咏叹调
NBA 2K13 (USA),NBA篮球2013
Bomberman (USA),炸弹人-携带版
Naruto - Ultimate Ninja Heroes (USA),火影忍者-无幻城之卷
Sweet Fuse - At Your Side (USA),爆弹裁决
Spider-Man 3 (USA),蜘蛛侠3
Bounty Hounds (USA),赏金猎犬
Monster Kingdom - Jewel Summoner (USA),怪兽王国-晶石召唤师
Class of Heroes 2 (USA),剑与魔法与学园2
Crimson Gem Saga (USA),加雷特编年史-红辉的魔石
Dragon Ball Z - Shin Budokai (USA),龙珠Z-真武道会
Marvel - Ultimate Alliance (USA) (v2.00),漫画英雄-终极联盟
Sega Rally Revo (USA),世嘉拉力-进化
"SOCOM - U.S. Navy SEALs - Fireteam Bravo 3 (USA) (En,Fr,Es)",海豹突击队-火线小组3
"Star Wars - Lethal Alliance (USA) (En,Fr,De,Es,It)",星球大战-致命联盟
Disney-Pixar WALL-E (Italy),机器人总动员
"PES 2012 - Pro Evolution Soccer (Europe) (En,Nl,Sv,Ru,Tr)",实况足球2012
Buzz! De Slimste van Nederland (Netherlands),喧闹少年找碴大师-荷兰智囊团
FIFA 09 (Netherlands),FIFA足球2009
Tenchu - Shadow Assassins (USA),天诛4-影子刺客
FIFA World Cup Germany 2006 (Europe),FIFA足球2006德国世界杯
"2010 FIFA World Cup South Africa (Europe) (En,Nl)",FIFA足球2010南非世界杯
Medal of Honor - Heroes (Netherlands),荣誉勋章-英雄
"Call of Duty - Roads to Victory (Europe) (En,Fr,Es,It)",使命召唤-通往胜利之路
FIFA 07 (Netherlands),FIFA足球2007
"PES 2010 - Pro Evolution Soccer (Europe) (En,Nl,Sv,Ru)",实况足球2010
FIFA 06 (Europe),FIFA足球2006
Street Fighter Alpha 3 Max (Europe),街头霸王Alpha3
"LocoRoco (USA) (En,Ja,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Zh,Ko,Ru)",乐克乐克
Gretzky NHL 06 (USA),美国职业冰球联盟06
SOCOM - U.S. Navy SEALs - Fireteam Bravo 2 (USA) (Demo) (UCUS-98677),海豹突击队-火线小组2
SOCOM - U.S. Navy SEALs - Fireteam Bravo 2 (USA) (Demo) (UCUS-98691),海豹突击队-火线小组2
"Gran Turismo (USA) (En,Fr,Es) (v2.00)",GT赛车
Tony Hawk's Project 8 (USA) (v2.03),托尼霍克滑板-八强争霸
Dragon Ball Z - Shin Budokai - Another Road (USA),龙珠Z-真武道会2
SWAT - Target Liberty (USA),特警精英-自由目标
"Final Fantasy - 20th Anniversary Edition (USA) (En,Ja) (FW6.00)",最终幻想-20周年纪念版
"Kidou Senshi Gundam - Gundam vs. Gundam (Japan, Asia)",机动战士高达-高达vs.高达
NBA 07 (USA),美国职业篮球联赛07
Puzzle Challenge - Crosswords and More! (USA),益智挑战-纵横填字谜
Ford Bold Moves Street Racing (USA),福特街头赛车
Disney-Pixar Ratatouille (USA),料理鼠王
Napoleon Dynamite - The Game (USA),大人物拿破仑
Medal of Honor - Heroes 2 (USA),荣誉勋章-英雄2
Madden NFL 09 (USA),劲爆美式橄榄球2009
"Split-Second (USA) (En,Fr,Es)",争分夺秒-极速
Lumines II (USA),音乐方块2
"Carol Vorderman's Sudoku (USA) (En,Fr,De,Es,It)",卡罗尔沃德曼的数独
Ratchet & Clank - Size Matters (Asia),瑞奇与叮当-尺寸事件
"Power Smash - New Generation (Japan, Asia)",VR网球
"Metal Gear Acid 2 (Japan, Asia)",合金装备Ac!d2
"PixelJunk Monsters UMD Limited Edition (Asia) (En,Ja)",像素垃圾-妖怪豪华版
Tiger Woods PGA Tour 10 (USA),泰格伍兹高尔夫球巡回赛2010
Crazy Taxi - Fare Wars (USA) (v1.01),疯狂出租车-客源争夺战
"Hannspree Ten Kate Honda - SBK Superbike World Championship (USA) (En,Fr,Es)",世界超级摩托车锦标赛2007
SBK - Superbike World Championship (USA),世界超级摩托车锦标赛2007
WWE All Stars (USA),世界摔跤联盟-全明星
Naruto Shippuden - Legends - Akatsuki Rising (USA),火影忍者疾风传-晓之鼓动
Gurumin - A Monstrous Adventure (USA),咕噜小天使-怪物历险记
Platypus (USA),鸭嘴兽
Buzz! The Ultimate Music Quiz (Australia),喧闹少年找碴大师-终极音乐测验
Buzz! Brain of the UK (UK),喧闹少年找碴大师-英国智囊团
MTV Pimp My Ride (Europe),MTV旧车改装秀
"EyePet (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Pl,Ru)",爱宝贝
"PES 2013 - Pro Evolution Soccer (Europe) (Es,Pt)",实况足球2013
Battle Royal (India),大混战
Ratchet & Clank - Size Matters (USA) (Beta) (2006-10-11),瑞奇与叮当-尺寸事件
Scrabble (USA),Scrabble拼字游戏
Don 2 - The Game (India),夺命煞星2
Desi Adda - Games of India (India),Desi-Adda-印度的游戏
Marvel - Ultimate Alliance (USA) (v1.02),漫画英雄-终极联盟
Def Jam - Fight for NY - The Takeover (USA),纽约街头教父-制霸之道
Tony Hawk's Project 8 (USA) (v1.00),托尼霍克滑板-八强争霸
Growlanser (Asia),梦幻骑士
"FIFA Soccer 13 (USA) (En,Es)",FIFA足球2013
"PES 2012 - Pro Evolution Soccer (USA) (En,Fr,Es,Pt)",实况足球2012
"FIFA Soccer 12 (USA) (En,Es)",FIFA足球2012
"2010 FIFA World Cup South Africa (USA) (En,Es)",FIFA足球2010南非世界杯
"LEGO Harry Potter - Years 1-4 (USA) (En,Fr,Es)",乐高哈利波特-第1-4年
Ben 10 - Alien Force - Vilgax Attacks (USA),BEN10-外星神力-维尔加科斯的攻击
NBA 2K10 (USA),NBA篮球2010
NBA Live 10 (USA),NBA实况10
Shadow of Destiny (USA),暗影回忆录
WWE SmackDown vs. Raw 2010 (USA),世界摔跤联盟2010
"Cloudy with a Chance of Meatballs (USA) (En,Fr,De,Es,It)",美食从天降
Madden NFL 10 (USA),劲爆美式橄榄球2010
NCAA Football 10 (USA),美国大学橄榄球联赛2010
Disney G-Force (USA),豚鼠特工队
"PES 2008 - Pro Evolution Soccer (USA) (En,Fr,Es)",实况足球2008
"Lara Croft Tomb Raider - Legend (USA) (En,Fr,De,Es,It)",古墓丽影-劳拉克劳馥传奇
"PES 2009 - Pro Evolution Soccer (USA) (En,Fr,Es,Pt)",实况足球2009
"Star Wars - The Clone Wars - Republic Heroes (USA) (En,Fr,Es)",星球大战-克隆人战争-共和国英雄
NBA 10 - The Inside (USA),美国职业篮球联赛10
Ape Escape Academy (USA) (Demo),比波猴学院-捉猴大全集
Blood Bowl (USA),怒火橄榄球
"Disney-Pixar Toy Story 3 (USA) (En,Fr,Es)",玩具总动员3
"What Did I Do to Deserve This, My Lord! 2 (USA)",勇者别嚣张2
Dirt 2 (USA),科林麦克雷拉力赛-尘埃2
F1 2009 (USA),F1赛车2009
"FIFA Soccer 11 (USA) (En,Es) (v2.00)",FIFA足球2011
Disney-Pixar Up (USA),飞屋环游记
"Secret Saturdays, The - Beasts of the 5th Sun (USA)",秘密星期六-第五日之兽
Disney-Pixar Cars - Race-O-Rama (USA),汽车总动员-竞速
Brunswick Pro Bowling (USA),布伦瑞克职业保龄球
NASCAR (USA),云斯顿赛车
Payout - Poker & Casino (USA),扑克赛场
Cabela's Dangerous Hunts - Ultimate Challenge (USA),坎贝拉危险狩猎-终极挑战
Disney-Pixar Cars 2 (USA),汽车总动员2
Invizimals - Shadow Zone (USA),隐形妖怪-暗影地带
NBA 08 (Asia) (Sample),美国职业篮球联赛08
MLB 09 - The Show (Asia) (Sample),美国职棒大联盟09
Disney-Pixar Ratatouille (Europe),料理鼠王
PQ - Practical Intelligence Quotient (Europe),智能执照
"Ys - The Ark of Napishtim (Europe) (En,Fr,De,Es,It)",伊苏-纳比斯汀的方舟
Valhalla Knights 2 (Europe),瓦尔哈拉骑士2
"Prinny - Can I Really Be the Hero (Europe) (En,Fr)",普利尼-俺当主角行吗
"Soulcalibur - Broken Destiny (Europe) (En,Ja,Fr,De,Es,It,Ru)",灵魂能力-毁灭宿命
Mana Khemia - Student Alliance (Europe),玛娜传奇-学园的炼金术士们-携带版
"Football Manager Handheld 2012 (Europe) (En,Fr,Es,It)",足球经理2012
StateShift (Europe),未来街头飙车
"Valhalla Knights (Europe) (En,Fr,De,Es,It)",瓦尔哈拉骑士
Initial D - Street Stage (Japan) (Taikenban),头文字D-公路传说
FIFA 12 (Europe),FIFA足球2012
"FIFA 09 (Europe) (Pl,Cs,Hu)",FIFA足球2009
FIFA 08 (Portugal),FIFA足球2008
FIFA 09 (France),FIFA足球2009
Harry Potter et la Coupe de Feu (France),哈利波特与火焰杯
"Harry Potter and the Order of the Phoenix (Europe) (Es,Nl,Pt)",哈利波特与凤凰社
"Padrino, Il (Italy)",教父-暴乱
Minna no Golf Portable - Coca-Cola Special Edition (Japan),大众高尔夫-可口可乐特别版-携带版
Need for Speed - Carbon - Own the City (Korea),极品飞车-卡本峡谷之城市争霸
Gitaroo Man Lives! (Korea),吉他小子
Win-JPT - Ilboneo Chogeub (Korea),
Untold Legends - The Warrior's Code (Korea),无尽传说-勇者密码
Singi Hwansang - SSII Unlimited Side (Korea),新纪幻想-圣魔战记2
Castlevania - The Dracula X Chronicles (Korea),恶魔城X历代记
"Ridge Racer (Korea) (En,Fr,De,Es,It)",山脊赛车
SOCOM - U.S. Navy SEALs - Fireteam Bravo (Korea),海豹突击队-火线小组
Valhalla Knights (Korea),瓦尔哈拉骑士
Secret Agent Clank (Korea),秘密特工叮当
WWE SmackDown vs. Raw 2007 (Korea),世界摔跤联盟2007
SNK Arcade Classics Vol. 1 (Korea),SNK经典街机游戏合集1
"World Soccer Winning Eleven 10 - Ubiquitous Evolution (Japan, Asia)",实况足球10
Matching Maker 3 x Tousouchuu (Japan),街道制作者-3倍速逃走中
Ookami Kakushi (Japan),神隐
"Naruto Shippuuden - Narutimate Accel 3 (Japan, Korea)",火影忍者疾风传-究极觉醒3
Riviera - Yakusoku no Chi (Japan),约束之地-利维艾拉
Mite Kiite Nou de Kanjite Crossword Tengoku (Japan),视听感觉-填字游戏天国
